id	institutionCode	collectionCode	basisOfRecord	occurrenceID	organismQuantity	organismQuantityType	occurrenceStatus	eventDate	country	locality	minimumDepthInMeters	maximumDepthInMeters	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	footprintWKT	scientificNameID	scientificName
REIS832	CMLRE	SS394	HumanObservation	REIS832	1	individuals	present	2019-12-24/2019-12-27	India	Angria Bank	16	32	16.4806	72.0986	19649	POLYGON ((71.97418 16.53880, 72.09778 16.31223, 72.22137 16.41369, 72.18842 16.50193, 72.01126 16.63619, 71.97418 16.53880))	urn:lsid:marinespecies.org:taxname:217946	Sargocentron cornutum
REIS833	CMLRE	SS394	HumanObservation	REIS833	50	individuals	present	2019-12-24/2019-12-27	India	Angria Bank	16	32	16.4806	72.0986	19649	POLYGON ((71.97418 16.53880, 72.09778 16.31223, 72.22137 16.41369, 72.18842 16.50193, 72.01126 16.63619, 71.97418 16.53880))	urn:lsid:marinespecies.org:taxname:219875	Balistoides viridiscens
REIS834	CMLRE	SS394	HumanObservation	REIS834	1	individuals	present	2019-12-24/2019-12-27	India	Angria Bank	16	32	16.4806	72.0986	19649	POLYGON ((71.97418 16.53880, 72.09778 16.31223, 72.22137 16.41369, 72.18842 16.50193, 72.01126 16.63619, 71.97418 16.53880))	urn:lsid:marinespecies.org:taxname:159473	Carangoides sp
REIS835	CMLRE	SS394	HumanObservation	REIS835	8	individuals	present	2019-12-24/2019-12-27	India	Angria Bank	16	32	16.4806	72.0986	19649	POLYGON ((71.97418 16.53880, 72.09778 16.31223, 72.22137 16.41369, 72.18842 16.50193, 72.01126 16.63619, 71.97418 16.53880))	urn:lsid:marinespecies.org:taxname:218748	Chaetodon triangulum
REIS836	CMLRE	SS394	HumanObservation	REIS836	2	individuals	present	2019-12-24/2019-12-27	India	Angria Bank	16	32	16.4806	72.0986	19649	POLYGON ((71.97418 16.53880, 72.09778 16.31223, 72.22137 16.41369, 72.18842 16.50193, 72.01126 16.63619, 71.97418 16.53880))	urn:lsid:marinespecies.org:taxname:218479	Lutjanus bohar
REIS837	CMLRE	SS394	HumanObservation	REIS837	28	individuals	present	2019-12-24/2019-12-27	India	Angria Bank	16	32	16.4806	72.0986	19649	POLYGON ((71.97418 16.53880, 72.09778 16.31223, 72.22137 16.41369, 72.18842 16.50193, 72.01126 16.63619, 71.97418 16.53880))	urn:lsid:marinespecies.org:taxname:218754	Chaetodon vagabundus
REIS838	CMLRE	SS394	HumanObservation	REIS838	12	individuals	present	2019-12-24/2019-12-27	India	Angria Bank	16	32	16.4806	72.0986	19649	POLYGON ((71.97418 16.53880, 72.09778 16.31223, 72.22137 16.41369, 72.18842 16.50193, 72.01126 16.63619, 71.97418 16.53880))	urn:lsid:marinespecies.org:taxname:217670	Synodus variegatus
REIS839	CMLRE	SS394	HumanObservation	REIS839	4	individuals	present	2019-12-24/2019-12-27	India	Angria Bank	16	32	16.4806	72.0986	19649	POLYGON ((71.97418 16.53880, 72.09778 16.31223, 72.22137 16.41369, 72.18842 16.50193, 72.01126 16.63619, 71.97418 16.53880))	urn:lsid:marinespecies.org:taxname:280121	Chaetodontoplus mesoleucus
REIS840	CMLRE	SS394	HumanObservation	REIS840	6	individuals	present	2019-12-24/2019-12-27	India	Angria Bank	16	32	16.4806	72.0986	19649	POLYGON ((71.97418 16.53880, 72.09778 16.31223, 72.22137 16.41369, 72.18842 16.50193, 72.01126 16.63619, 71.97418 16.53880))	urn:lsid:marinespecies.org:taxname:367207	Epinephelus undulosus
REIS841	CMLRE	SS394	HumanObservation	REIS841	14	individuals	present	2019-12-24/2019-12-27	India	Angria Bank	16	32	16.4806	72.0986	19649	POLYGON ((71.97418 16.53880, 72.09778 16.31223, 72.22137 16.41369, 72.18842 16.50193, 72.01126 16.63619, 71.97418 16.53880))	urn:lsid:marinespecies.org:taxname:275785	Halichoeres papilionaceus
REIS842	CMLRE	SS394	HumanObservation	REIS842	2	individuals	present	2019-12-24/2019-12-27	India	Angria Bank	16	32	16.4806	72.0986	19649	POLYGON ((71.97418 16.53880, 72.09778 16.31223, 72.22137 16.41369, 72.18842 16.50193, 72.01126 16.63619, 71.97418 16.53880))	urn:lsid:marinespecies.org:taxname:218987	Halichoeres margaritaceus
REIS843	CMLRE	SS394	HumanObservation	REIS843	3	individuals	present	2019-12-24/2019-12-27	India	Angria Bank	16	32	16.4806	72.0986	19649	POLYGON ((71.97418 16.53880, 72.09778 16.31223, 72.22137 16.41369, 72.18842 16.50193, 72.01126 16.63619, 71.97418 16.53880))	urn:lsid:marinespecies.org:taxname:218247	Epinephelus coeruleopunctatus
REIS844	CMLRE	SS394	HumanObservation	REIS844	2	individuals	present	2019-12-24/2019-12-27	India	Angria Bank	16	32	16.4806	72.0986	19649	POLYGON ((71.97418 16.53880, 72.09778 16.31223, 72.22137 16.41369, 72.18842 16.50193, 72.01126 16.63619, 71.97418 16.53880))	urn:lsid:marinespecies.org:taxname:272958	Acanthurus albipectoralis
REIS845	CMLRE	SS394	HumanObservation	REIS845	5	individuals	present	2019-12-24/2019-12-27	India	Angria Bank	16	32	16.4806	72.0986	19649	POLYGON ((71.97418 16.53880, 72.09778 16.31223, 72.22137 16.41369, 72.18842 16.50193, 72.01126 16.63619, 71.97418 16.53880))	urn:lsid:marinespecies.org:taxname:219911	Ostracion cubicus
REIS846	CMLRE	SS394	HumanObservation	REIS846	8	individuals	present	2019-12-24/2019-12-27	India	Angria Bank	16	32	16.4806	72.0986	19649	POLYGON ((71.97418 16.53880, 72.09778 16.31223, 72.22137 16.41369, 72.18842 16.50193, 72.01126 16.63619, 71.97418 16.53880))	urn:lsid:marinespecies.org:taxname:218304	Variola louti
REIS847	CMLRE	SS394	HumanObservation	REIS847	2	individuals	present	2019-12-24/2019-12-27	India	Angria Bank	16	32	16.4806	72.0986	19649	POLYGON ((71.97418 16.53880, 72.09778 16.31223, 72.22137 16.41369, 72.18842 16.50193, 72.01126 16.63619, 71.97418 16.53880))	urn:lsid:marinespecies.org:taxname:219885	Pseudobalistes fuscus
REIS848	CMLRE	SS394	HumanObservation	REIS848	83	individuals	present	2019-12-24/2019-12-27	India	Angria Bank	16	32	16.4806	72.0986	19649	POLYGON ((71.97418 16.53880, 72.09778 16.31223, 72.22137 16.41369, 72.18842 16.50193, 72.01126 16.63619, 71.97418 16.53880))	urn:lsid:marinespecies.org:taxname:219994	Caesio xanthonota
REIS849	CMLRE	SS394	HumanObservation	REIS849	2	individuals	present	2019-12-24/2019-12-27	India	Angria Bank	16	32	16.4806	72.0986	19649	POLYGON ((71.97418 16.53880, 72.09778 16.31223, 72.22137 16.41369, 72.18842 16.50193, 72.01126 16.63619, 71.97418 16.53880))	urn:lsid:marinespecies.org:taxname:275801	Halichoeres solorensis
REIS850	CMLRE	SS394	HumanObservation	REIS850	3	individuals	present	2019-12-24/2019-12-27	India	Angria Bank	16	32	16.4806	72.0986	19649	POLYGON ((71.97418 16.53880, 72.09778 16.31223, 72.22137 16.41369, 72.18842 16.50193, 72.01126 16.63619, 71.97418 16.53880))	urn:lsid:marinespecies.org:taxname:211789	Apolemichthys xanthurus
REIS851	CMLRE	SS394	HumanObservation	REIS851	6	individuals	present	2019-12-24/2019-12-27	India	Angria Bank	16	32	16.4806	72.0986	19649	POLYGON ((71.97418 16.53880, 72.09778 16.31223, 72.22137 16.41369, 72.18842 16.50193, 72.01126 16.63619, 71.97418 16.53880))	urn:lsid:marinespecies.org:taxname:212783	Amphiprion clarkii
REIS852	CMLRE	SS394	HumanObservation	REIS852	2	individuals	present	2019-12-24/2019-12-27	India	Angria Bank	16	32	16.4806	72.0986	19649	POLYGON ((71.97418 16.53880, 72.09778 16.31223, 72.22137 16.41369, 72.18842 16.50193, 72.01126 16.63619, 71.97418 16.53880))	urn:lsid:marinespecies.org:taxname:218990	Halichoeres scapularis
REIS853	CMLRE	SS394	HumanObservation	REIS853	4	individuals	present	2019-12-24/2019-12-27	India	Angria Bank	16	32	16.4806	72.0986	19649	POLYGON ((71.97418 16.53880, 72.09778 16.31223, 72.22137 16.41369, 72.18842 16.50193, 72.01126 16.63619, 71.97418 16.53880))	urn:lsid:marinespecies.org:taxname:205469	Acropora
REIS854	CMLRE	SS394	HumanObservation	REIS854	1	individuals	present	2019-12-24/2019-12-27	India	Angria Bank	16	32	16.4806	72.0986	19649	POLYGON ((71.97418 16.53880, 72.09778 16.31223, 72.22137 16.41369, 72.18842 16.50193, 72.01126 16.63619, 71.97418 16.53880))	urn:lsid:marinespecies.org:taxname:204599	Astreopora
REIS855	CMLRE	SS394	HumanObservation	REIS855	12	individuals	present	2019-12-24/2019-12-27	India	Angria Bank	16	32	16.4806	72.0986	19649	POLYGON ((71.97418 16.53880, 72.09778 16.31223, 72.22137 16.41369, 72.18842 16.50193, 72.01126 16.63619, 71.97418 16.53880))	urn:lsid:marinespecies.org:taxname:206048	Leptoseris
REIS856	CMLRE	SS394	HumanObservation	REIS856	1	individuals	present	2019-12-24/2019-12-27	India	Angria Bank	16	32	16.4806	72.0986	19649	POLYGON ((71.97418 16.53880, 72.09778 16.31223, 72.22137 16.41369, 72.18842 16.50193, 72.01126 16.63619, 71.97418 16.53880))	urn:lsid:marinespecies.org:taxname:204594	Gardineroseris
REIS857	CMLRE	SS394	HumanObservation	REIS857	5	individuals	present	2019-12-24/2019-12-27	India	Angria Bank	16	32	16.4806	72.0986	19649	POLYGON ((71.97418 16.53880, 72.09778 16.31223, 72.22137 16.41369, 72.18842 16.50193, 72.01126 16.63619, 71.97418 16.53880))	urn:lsid:marinespecies.org:taxname:206614	Pavona
REIS858	CMLRE	SS394	HumanObservation	REIS858	1	individuals	present	2019-12-24/2019-12-27	India	Angria Bank	16	32	16.4806	72.0986	19649	POLYGON ((71.97418 16.53880, 72.09778 16.31223, 72.22137 16.41369, 72.18842 16.50193, 72.01126 16.63619, 71.97418 16.53880))	urn:lsid:marinespecies.org:taxname:206905	Coeloseris
REIS859	CMLRE	SS394	HumanObservation	REIS859	4	individuals	present	2019-12-24/2019-12-27	India	Angria Bank	16	32	16.4806	72.0986	19649	POLYGON ((71.97418 16.53880, 72.09778 16.31223, 72.22137 16.41369, 72.18842 16.50193, 72.01126 16.63619, 71.97418 16.53880))	urn:lsid:marinespecies.org:taxname:206073	Pachyseris
REIS860	CMLRE	SS394	HumanObservation	REIS860	2	individuals	present	2019-12-24/2019-12-27	India	Angria Bank	16	32	16.4806	72.0986	19649	POLYGON ((71.97418 16.53880, 72.09778 16.31223, 72.22137 16.41369, 72.18842 16.50193, 72.01126 16.63619, 71.97418 16.53880))	urn:lsid:marinespecies.org:taxname:206641	Turbinaria
REIS861	CMLRE	SS394	HumanObservation	REIS861	34	individuals	present	2019-12-24/2019-12-27	India	Angria Bank	16	32	16.4806	72.0986	19649	POLYGON ((71.97418 16.53880, 72.09778 16.31223, 72.22137 16.41369, 72.18842 16.50193, 72.01126 16.63619, 71.97418 16.53880))	urn:lsid:marinespecies.org:taxname:206488	Cyphastrea
REIS862	CMLRE	SS394	HumanObservation	REIS862	4	individuals	present	2019-12-24/2019-12-27	India	Angria Bank	16	32	16.4806	72.0986	19649	POLYGON ((71.97418 16.53880, 72.09778 16.31223, 72.22137 16.41369, 72.18842 16.50193, 72.01126 16.63619, 71.97418 16.53880))	urn:lsid:marinespecies.org:taxname:204221	Diploastrea
REIS863	CMLRE	SS394	HumanObservation	REIS863	5	individuals	present	2019-12-24/2019-12-27	India	Angria Bank	16	32	16.4806	72.0986	19649	POLYGON ((71.97418 16.53880, 72.09778 16.31223, 72.22137 16.41369, 72.18842 16.50193, 72.01126 16.63619, 71.97418 16.53880))	urn:lsid:marinespecies.org:taxname:205519	Echinopora
REIS864	CMLRE	SS394	HumanObservation	REIS864	109	individuals	present	2019-12-24/2019-12-27	India	Angria Bank	16	32	16.4806	72.0986	19649	POLYGON ((71.97418 16.53880, 72.09778 16.31223, 72.22137 16.41369, 72.18842 16.50193, 72.01126 16.63619, 71.97418 16.53880))	urn:lsid:marinespecies.org:taxname:718691	Favia
REIS865	CMLRE	SS394	HumanObservation	REIS865	157	individuals	present	2019-12-24/2019-12-27	India	Angria Bank	16	32	16.4806	72.0986	19649	POLYGON ((71.97418 16.53880, 72.09778 16.31223, 72.22137 16.41369, 72.18842 16.50193, 72.01126 16.63619, 71.97418 16.53880))	urn:lsid:marinespecies.org:taxname:206158	Favites
REIS866	CMLRE	SS394	HumanObservation	REIS866	17	individuals	present	2019-12-24/2019-12-27	India	Angria Bank	16	32	16.4806	72.0986	19649	POLYGON ((71.97418 16.53880, 72.09778 16.31223, 72.22137 16.41369, 72.18842 16.50193, 72.01126 16.63619, 71.97418 16.53880))	urn:lsid:marinespecies.org:taxname:205082	Goniastrea
REIS867	CMLRE	SS394	HumanObservation	REIS867	5	individuals	present	2019-12-24/2019-12-27	India	Angria Bank	16	32	16.4806	72.0986	19649	POLYGON ((71.97418 16.53880, 72.09778 16.31223, 72.22137 16.41369, 72.18842 16.50193, 72.01126 16.63619, 71.97418 16.53880))	urn:lsid:marinespecies.org:taxname:204278	Leptastrea
REIS868	CMLRE	SS394	HumanObservation	REIS868	107	individuals	present	2019-12-24/2019-12-27	India	Angria Bank	16	32	16.4806	72.0986	19649	POLYGON ((71.97418 16.53880, 72.09778 16.31223, 72.22137 16.41369, 72.18842 16.50193, 72.01126 16.63619, 71.97418 16.53880))	urn:lsid:marinespecies.org:taxname:248068	Montastrea
REIS869	CMLRE	SS394	HumanObservation	REIS869	27	individuals	present	2019-12-24/2019-12-27	India	Angria Bank	16	32	16.4806	72.0986	19649	POLYGON ((71.97418 16.53880, 72.09778 16.31223, 72.22137 16.41369, 72.18842 16.50193, 72.01126 16.63619, 71.97418 16.53880))	urn:lsid:marinespecies.org:taxname:206621	Platygyra
REIS870	CMLRE	SS394	HumanObservation	REIS870	5	individuals	present	2019-12-24/2019-12-27	India	Angria Bank	16	32	16.4806	72.0986	19649	POLYGON ((71.97418 16.53880, 72.09778 16.31223, 72.22137 16.41369, 72.18842 16.50193, 72.01126 16.63619, 71.97418 16.53880))	urn:lsid:marinespecies.org:taxname:206375	Fungia
REIS871	CMLRE	SS394	HumanObservation	REIS871	4	individuals	present	2019-12-24/2019-12-27	India	Angria Bank	16	32	16.4806	72.0986	19649	POLYGON ((71.97418 16.53880, 72.09778 16.31223, 72.22137 16.41369, 72.18842 16.50193, 72.01126 16.63619, 71.97418 16.53880))	urn:lsid:marinespecies.org:taxname:206539	Heliofungia
REIS872	CMLRE	SS394	HumanObservation	REIS872	4	individuals	present	2019-12-24/2019-12-27	India	Angria Bank	16	32	16.4806	72.0986	19649	POLYGON ((71.97418 16.53880, 72.09778 16.31223, 72.22137 16.41369, 72.18842 16.50193, 72.01126 16.63619, 71.97418 16.53880))	urn:lsid:marinespecies.org:taxname:206405	Acanthastrea
REIS873	CMLRE	SS394	HumanObservation	REIS873	4	individuals	present	2019-12-24/2019-12-27	India	Angria Bank	16	32	16.4806	72.0986	19649	POLYGON ((71.97418 16.53880, 72.09778 16.31223, 72.22137 16.41369, 72.18842 16.50193, 72.01126 16.63619, 71.97418 16.53880))	urn:lsid:marinespecies.org:taxname:205310	Lobophyllia
REIS874	CMLRE	SS394	HumanObservation	REIS874	1	individuals	present	2019-12-24/2019-12-27	India	Angria Bank	16	32	16.4806	72.0986	19649	POLYGON ((71.97418 16.53880, 72.09778 16.31223, 72.22137 16.41369, 72.18842 16.50193, 72.01126 16.63619, 71.97418 16.53880))	urn:lsid:marinespecies.org:taxname:204384	Scolymia
REIS875	CMLRE	SS394	HumanObservation	REIS875	18	individuals	present	2019-12-24/2019-12-27	India	Angria Bank	16	32	16.4806	72.0986	19649	POLYGON ((71.97418 16.53880, 72.09778 16.31223, 72.22137 16.41369, 72.18842 16.50193, 72.01126 16.63619, 71.97418 16.53880))	urn:lsid:marinespecies.org:taxname:205189	Symphyllia
REIS876	CMLRE	SS394	HumanObservation	REIS876	155	individuals	present	2019-12-24/2019-12-27	India	Angria Bank	16	32	16.4806	72.0986	19649	POLYGON ((71.97418 16.53880, 72.09778 16.31223, 72.22137 16.41369, 72.18842 16.50193, 72.01126 16.63619, 71.97418 16.53880))	urn:lsid:marinespecies.org:taxname:205332	Galaxea
REIS877	CMLRE	SS394	HumanObservation	REIS877	2	individuals	present	2019-12-24/2019-12-27	India	Angria Bank	16	32	16.4806	72.0986	19649	POLYGON ((71.97418 16.53880, 72.09778 16.31223, 72.22137 16.41369, 72.18842 16.50193, 72.01126 16.63619, 71.97418 16.53880))	urn:lsid:marinespecies.org:taxname:204799	Echinophyllia
REIS878	CMLRE	SS394	HumanObservation	REIS878	224	individuals	present	2019-12-24/2019-12-27	India	Angria Bank	16	32	16.4806	72.0986	19649	POLYGON ((71.97418 16.53880, 72.09778 16.31223, 72.22137 16.41369, 72.18842 16.50193, 72.01126 16.63619, 71.97418 16.53880))	urn:lsid:marinespecies.org:taxname:206485	Porites
REIS879	CMLRE	SS394	HumanObservation	REIS879	6	individuals	present	2019-12-24/2019-12-27	India	Angria Bank	16	32	16.4806	72.0986	19649	POLYGON ((71.97418 16.53880, 72.09778 16.31223, 72.22137 16.41369, 72.18842 16.50193, 72.01126 16.63619, 71.97418 16.53880))	urn:lsid:marinespecies.org:taxname:205476	Goniopora
REIS880	CMLRE	SS394	HumanObservation	REIS880	8	individuals	present	2019-12-24/2019-12-27	India	Angria Bank	16	32	16.4806	72.0986	19649	POLYGON ((71.97418 16.53880, 72.09778 16.31223, 72.22137 16.41369, 72.18842 16.50193, 72.01126 16.63619, 71.97418 16.53880))	urn:lsid:marinespecies.org:taxname:204591	Coscinaraea
REIS881	CMLRE	SS394	HumanObservation	REIS881	43	individuals	present	2019-12-24/2019-12-27	India	Angria Bank	16	32	16.4806	72.0986	19649	POLYGON ((71.97418 16.53880, 72.09778 16.31223, 72.22137 16.41369, 72.18842 16.50193, 72.01126 16.63619, 71.97418 16.53880))	urn:lsid:marinespecies.org:taxname:204148	Psammocora
REIS882	CMLRE	SS394	HumanObservation	REIS882	8	individuals	present	2019-12-24/2019-12-27	India	Angria Bank	16	32	16.4806	72.0986	19649	POLYGON ((71.97418 16.53880, 72.09778 16.31223, 72.22137 16.41369, 72.18842 16.50193, 72.01126 16.63619, 71.97418 16.53880))	urn:lsid:marinespecies.org:taxname:204973	Trachyphyllia
REIS883	CMLRE	SS394	HumanObservation	REIS883	3	individuals	present	2019-12-24/2019-12-28	India	Angria Bank	16	32	16.4806	72.0986	19649	POLYGON ((71.97418 16.53880, 72.09778 16.31223, 72.22137 16.41369, 72.18842 16.50193, 72.01126 16.63619, 71.97418 16.53880))	urn:lsid:marinespecies.org:taxname:217426	Aetobatus narinari
REIS884	CMLRE	SS394	HumanObservation	REIS884			present	2019-12-18/2019-12-30	India		400	700	13.2611	74.0846	456311	POLYGON ((71.76270 16.63619, 72.77344 16.83609, 76.11328 10.14193, 76.20117 9.71989, 73.46558 12.94032, 71.76270 16.63619))	urn:lsid:marinespecies.org:taxname:383586	Sousa plumbea
REIS885	CMLRE	SS394	HumanObservation	REIS885			present	2019-12-18/2019-12-30	India		400	700	13.2611	74.0846	456311	POLYGON ((71.76270 16.63619, 72.77344 16.83609, 76.11328 10.14193, 76.20117 9.71989, 73.46558 12.94032, 71.76270 16.63619))	urn:lsid:marinespecies.org:taxname:137105	Stenella attenuata
REIS886	CMLRE	SS394	HumanObservation	REIS886			present	2019-12-18/2019-12-30	India		400	700	13.2611	74.0846	456311	POLYGON ((71.76270 16.63619, 72.77344 16.83609, 76.11328 10.14193, 76.20117 9.71989, 73.46558 12.94032, 71.76270 16.63619))	urn:lsid:marinespecies.org:taxname:254983	Tursiops aduncus
REIS887	CMLRE	SS394	HumanObservation	REIS887			present	2019-12-18/2019-12-30	India		400	700	13.2611	74.0846	456311	POLYGON ((71.76270 16.63619, 72.77344 16.83609, 76.11328 10.14193, 76.20117 9.71989, 73.46558 12.94032, 71.76270 16.63619))	urn:lsid:marinespecies.org:taxname:137096	Globicephala macrorhynchus
REIS888	CMLRE	SS394	HumanObservation	REIS888			present	2019-12-18/2019-12-30	India		400	700	13.2611	74.0846	456311	POLYGON ((71.76270 16.63619, 72.77344 16.83609, 76.11328 10.14193, 76.20117 9.71989, 73.46558 12.94032, 71.76270 16.63619))	urn:lsid:marinespecies.org:taxname:137109	Stenella longirostris
REIS889	CMLRE	SS394	HumanObservation	REIS889			present	2019-12-18/2019-12-30	India		400	700	13.2611	74.0846	456311	POLYGON ((71.76270 16.63619, 72.77344 16.83609, 76.11328 10.14193, 76.20117 9.71989, 73.46558 12.94032, 71.76270 16.63619))	urn:lsid:marinespecies.org:taxname:137162	Sterna hirundo
REIS890	CMLRE	SS394	HumanObservation	REIS890			present	2019-12-18/2019-12-30	India		400	700	13.2611	74.0846	456311	POLYGON ((71.76270 16.63619, 72.77344 16.83609, 76.11328 10.14193, 76.20117 9.71989, 73.46558 12.94032, 71.76270 16.63619))	urn:lsid:marinespecies.org:taxname:136990	Stercorariidae
REIS891	CMLRE	SS394	HumanObservation	REIS891			present	2019-12-18/2019-12-30	India		400	700	13.2611	74.0846	456311	POLYGON ((71.76270 16.63619, 72.77344 16.83609, 76.11328 10.14193, 76.20117 9.71989, 73.46558 12.94032, 71.76270 16.63619))	urn:lsid:marinespecies.org:taxname:567792	Onychoprion anaethetus
REIS892	CMLRE	SS394	HumanObservation	REIS892			present	2019-12-18/2019-12-30	India		400	700	13.2611	74.0846	456311	POLYGON ((71.76270 16.63619, 72.77344 16.83609, 76.11328 10.14193, 76.20117 9.71989, 73.46558 12.94032, 71.76270 16.63619))	urn:lsid:marinespecies.org:taxname:342638	Elapidae
